Symbol,Name,Market_Cap,Market_Cap_Formatted,Category,Source
QNCX,"Quince Therapeutics, Inc.",10022668,"$10,022,668",Nano Cap,Yahoo Finance
BLIN,"Bridgeline Digital, Inc.",9902986,"$9,902,986",Nano Cap,Yahoo Finance
TGHL,The GrowHub Limited,9841627,"$9,841,627",Nano Cap,Yahoo Finance
XAIR,"Beyond Air, Inc.",9814649,"$9,814,649",Nano Cap,Yahoo Finance
ERNA,Ernexa Therapeutics Inc.,9732624,"$9,732,624",Nano Cap,Yahoo Finance
CLWT,Euro Tech Holdings Company Limi,9673392,"$9,673,392",Nano Cap,Yahoo Finance
CALC,"CalciMedica, Inc.",9654319,"$9,654,319",Nano Cap,Yahoo Finance
SPHL,SPRINGVIEW HOLDINGS LTD,9590799,"$9,590,799",Nano Cap,Yahoo Finance
ICU,SeaStar Medical Holding Corpora,9576000,"$9,576,000",Nano Cap,Yahoo Finance
INBS,Intelligent Bio Solutions Inc.,9558798,"$9,558,798",Nano Cap,Yahoo Finance
AGPU,Axe Compute Inc.,9518815,"$9,518,815",Nano Cap,Yahoo Finance
SCKT,"Socket Mobile, Inc.",9491990,"$9,491,990",Nano Cap,Yahoo Finance
PULM,"Pulmatrix, Inc.",9459420,"$9,459,420",Nano Cap,Yahoo Finance
CJMB,Callan JMB Inc.,9455057,"$9,455,057",Nano Cap,Yahoo Finance
ADXN,Addex Therapeutics Ltd,9437104,"$9,437,104",Nano Cap,Yahoo Finance
INHD,Inno Holdings Inc.,9422811,"$9,422,811",Nano Cap,Yahoo Finance
CURX,Curanex Pharmaceuticals Inc,9414817,"$9,414,817",Nano Cap,Yahoo Finance
EVGN,Evogene Ltd.,9380198,"$9,380,198",Nano Cap,Yahoo Finance
TNON,"Tenon Medical, Inc.",9362732,"$9,362,732",Nano Cap,Yahoo Finance
BIVI,BioVie Inc.,9346474,"$9,346,474",Nano Cap,Yahoo Finance
DTSS,Datasea Inc.,9342077,"$9,342,077",Nano Cap,Yahoo Finance
TBH,"Brag House Holdings, Inc.",9323357,"$9,323,357",Nano Cap,Yahoo Finance
CUPR,Cuprina Holdings (Cayman) Limit,9223500,"$9,223,500",Nano Cap,Yahoo Finance
KRKR,36Kr Holdings Inc.,9183797,"$9,183,797",Nano Cap,Yahoo Finance
SUGP,SU Group Holdings Limited,9154831,"$9,154,831",Nano Cap,Yahoo Finance
YJ,Yunji Inc. - American Depositor,9112249,"$9,112,249",Nano Cap,Yahoo Finance
MARPS,Marine Petroleum Trust,9000000,"$9,000,000",Nano Cap,Yahoo Finance
BBGI,"Beasley Broadcast Group, Inc.",8857610,"$8,857,610",Nano Cap,Yahoo Finance
PRHI,"Presurance Holdings, Inc.",8800475,"$8,800,475",Nano Cap,Yahoo Finance
YMAT,"J-Star Holding Co., Ltd.",8721810,"$8,721,810",Nano Cap,Yahoo Finance
FLYE,"Fly-E Group, Inc.",8651646,"$8,651,646",Nano Cap,Yahoo Finance
INEO,INNEOVA Holdings Limited,8641779,"$8,641,779",Nano Cap,Yahoo Finance
JTAI,Jet.AI Inc.,8640867,"$8,640,867",Nano Cap,Yahoo Finance
IOTR,iOThree Limited,8618403,"$8,618,403",Nano Cap,Yahoo Finance
BANL,CBL International Limited,8615975,"$8,615,975",Nano Cap,Yahoo Finance
PAVM,PAVmed Inc.,8614015,"$8,614,015",Nano Cap,Yahoo Finance
KPRX,"Kiora Pharmaceuticals, Inc.",8606368,"$8,606,368",Nano Cap,Yahoo Finance
XELB,"Xcel Brands, Inc",8575501,"$8,575,501",Nano Cap,Yahoo Finance
RNAZ,"TransCode Therapeutics, Inc.",8527812,"$8,527,812",Nano Cap,Yahoo Finance
ATON,AlphaTON Capital Corp.,8522668,"$8,522,668",Nano Cap,Yahoo Finance
AKTX,Akari Therapeutics Plc,8470317,"$8,470,317",Nano Cap,Yahoo Finance
HKPD,"Cellyan Biotechnology Co., Ltd",8470000,"$8,470,000",Nano Cap,Yahoo Finance
SONM,"Sonim Technologies, Inc.",8469366,"$8,469,366",Nano Cap,Yahoo Finance
ORKT,Orangekloud Technology Inc.,8467638,"$8,467,638",Nano Cap,Yahoo Finance
ETS,Elite Express Holding Inc.,8425203,"$8,425,203",Nano Cap,Yahoo Finance
PRSO,Peraso Inc.,8344892,"$8,344,892",Nano Cap,Yahoo Finance
ABTS,Abits Group Inc,8318686,"$8,318,686",Nano Cap,Yahoo Finance
TURB,"Turbo Energy, S.A.",8317940,"$8,317,940",Nano Cap,Yahoo Finance
PMCB,"PharmaCyte  Biotech, Inc.",8299877,"$8,299,877",Nano Cap,Yahoo Finance
ALZN,"Alzamend Neuro, Inc.",8249483,"$8,249,483",Nano Cap,Yahoo Finance
NCRA,"Nocera, Inc.",8236910,"$8,236,910",Nano Cap,Yahoo Finance
AMST,Amesite Inc.,8230883,"$8,230,883",Nano Cap,Yahoo Finance
WLDS,Wearable Devices Ltd.,8215985,"$8,215,985",Nano Cap,Yahoo Finance
BTBD,"BT Brands, Inc.",8185783,"$8,185,783",Nano Cap,Yahoo Finance
OXBR,Oxbridge Re Holdings Limited,8136689,"$8,136,689",Nano Cap,Yahoo Finance
CCHH,CCH Holdings Ltd,8084999,"$8,084,999",Nano Cap,Yahoo Finance
CWD,CaliberCos Inc.,8079014,"$8,079,014",Nano Cap,Yahoo Finance
INLF,INLIF LIMITED,8034390,"$8,034,390",Nano Cap,Yahoo Finance
ANY,Sphere 3D Corp.,7933100,"$7,933,100",Nano Cap,Yahoo Finance
JYD,Jayud Global Logistics Limited,7928220,"$7,928,220",Nano Cap,Yahoo Finance
NTCL,NETCLASS TECHNOLOGY INC,7917132,"$7,917,132",Nano Cap,Yahoo Finance
XTLB,XTL Biopharmaceuticals Ltd.,7910595,"$7,910,595",Nano Cap,Yahoo Finance
IMRN,Immuron Limited,7901048,"$7,901,048",Nano Cap,Yahoo Finance
XTKG,"X3 Holdings Co., Ltd.",7899800,"$7,899,800",Nano Cap,Yahoo Finance
PMAX,Powell Max Limited,7896735,"$7,896,735",Nano Cap,Yahoo Finance
STAK,STAK Inc.,7828217,"$7,828,217",Nano Cap,Yahoo Finance
RVYL,Ryvyl Inc.,7827779,"$7,827,779",Nano Cap,Yahoo Finance
JXG,JX Luxventure Group Inc.,7783818,"$7,783,818",Nano Cap,Yahoo Finance
AZI,Autozi Internet Technology (Glo,7777341,"$7,777,341",Nano Cap,Yahoo Finance
TGL,Treasure Global Inc.,7753929,"$7,753,929",Nano Cap,Yahoo Finance
PFSA,"Profusa, Inc.",7699514,"$7,699,514",Nano Cap,Yahoo Finance
MKZR,"MacKenzie Realty Capital, Inc.",7696389,"$7,696,389",Nano Cap,Yahoo Finance
MYSE,"Myseum, Inc.",7675794,"$7,675,794",Nano Cap,Yahoo Finance
MTVA,MetaVia Inc.,7658028,"$7,658,028",Nano Cap,Yahoo Finance
WAFU,Wah Fu Education Group Limited,7630267,"$7,630,267",Nano Cap,Yahoo Finance
SKYQ,Sky Quarry Inc.,7630169,"$7,630,169",Nano Cap,Yahoo Finance
AEHL,Antelope Enterprise Holdings Li,7585005,"$7,585,005",Nano Cap,Yahoo Finance
LOBO,LOBO TECHNOLOGIES LTD.,7565418,"$7,565,418",Nano Cap,Yahoo Finance
XPON,Expion360 Inc.,7564124,"$7,564,124",Nano Cap,Yahoo Finance
OLOX,Olenox Industries Inc.,7541750,"$7,541,750",Nano Cap,Yahoo Finance
XHLD,"TEN Holdings, Inc.",7525836,"$7,525,836",Nano Cap,Yahoo Finance
NWTG,"Newton Golf Company, Inc.",7413842,"$7,413,842",Nano Cap,Yahoo Finance
CYCU,"Cycurion, Inc.",7407939,"$7,407,939",Nano Cap,Yahoo Finance
EHGO,Eshallgo Inc.,7365441,"$7,365,441",Nano Cap,Yahoo Finance
FAMI,"Farmmi, Inc. Ordinary Shares",7290892,"$7,290,892",Nano Cap,Yahoo Finance
NVNO,enVVeno Medical Corporation,7283782,"$7,283,782",Nano Cap,Yahoo Finance
BMRA,"Biomerica, Inc.",7278364,"$7,278,364",Nano Cap,Yahoo Finance
SSKN,"Strata Skin Sciences, Inc.",7276170,"$7,276,170",Nano Cap,Yahoo Finance
CELZ,Creative Medical Technology Hol,7268909,"$7,268,909",Nano Cap,Yahoo Finance
UCAR,U Power Limited,7258368,"$7,258,368",Nano Cap,Yahoo Finance
HYFM,"Hydrofarm Holdings Group, Inc.",7093846,"$7,093,846",Nano Cap,Yahoo Finance
GV,Visionary Holdings Inc.,7065258,"$7,065,258",Nano Cap,Yahoo Finance
CRE,Cre8 Enterprise Limited,7059327,"$7,059,327",Nano Cap,Yahoo Finance
ATER,"Aterian, Inc.",7017929,"$7,017,929",Nano Cap,Yahoo Finance
TDIC,Dreamland Limited,7015200,"$7,015,200",Nano Cap,Yahoo Finance
MGRX,"Mangoceuticals, Inc.",6984636,"$6,984,636",Nano Cap,Yahoo Finance
JCTC,Jewett-Cameron Trading Company,6969826,"$6,969,826",Nano Cap,Yahoo Finance
OLB,"The OLB Group, Inc.",6969775,"$6,969,775",Nano Cap,Yahoo Finance
SOWG,Sow Good Inc.,6967451,"$6,967,451",Nano Cap,Yahoo Finance
GLE,Global Engine Group Holding Lim,6950820,"$6,950,820",Nano Cap,Yahoo Finance
APM,Aptorum Group Limited,6922194,"$6,922,194",Nano Cap,Yahoo Finance
TWNP,Twin Hospitality Group Inc.,6884835,"$6,884,835",Nano Cap,Yahoo Finance
ASBP,"Aspire Biopharma Holdings, Inc.",6800000,"$6,800,000",Nano Cap,Yahoo Finance
MLACR,Mountain Lake Acquisition Corp.,6799200,"$6,799,200",Nano Cap,Yahoo Finance
IMCC,IM Cannabis Corp.,6715919,"$6,715,919",Nano Cap,Yahoo Finance
GURE,"Gulf Resources, Inc.",6687106,"$6,687,106",Nano Cap,Yahoo Finance
BGLC,BioNexus Gene Lab Corp,6677837,"$6,677,837",Nano Cap,Yahoo Finance
BFRG,"Bullfrog AI Holdings, Inc.",6669236,"$6,669,236",Nano Cap,Yahoo Finance
BKYI,"BIO-key International, Inc.",6647250,"$6,647,250",Nano Cap,Yahoo Finance
MIMI,Mint Incorporation Limited,6603300,"$6,603,300",Nano Cap,Yahoo Finance
NCT,Intercont (Cayman) Limited,6599851,"$6,599,851",Nano Cap,Yahoo Finance
IFBD,"Infobird Co., Ltd",6591802,"$6,591,802",Nano Cap,Yahoo Finance
ILAG,Intelligent Living Application ,6585510,"$6,585,510",Nano Cap,Yahoo Finance
HTOO,Fusion Fuel Green PLC,6563694,"$6,563,694",Nano Cap,Yahoo Finance
MBIO,"Mustang Bio, Inc.",6533413,"$6,533,413",Nano Cap,Yahoo Finance
HTCR,"Heartcore Enterprises, Inc.",6482051,"$6,482,051",Nano Cap,Yahoo Finance
JCSE,JE Cleantech Holdings Limited,6470120,"$6,470,120",Nano Cap,Yahoo Finance
SLE,"Super League Enterprise, Inc.",6461200,"$6,461,200",Nano Cap,Yahoo Finance
DRMA,"Dermata Therapeutics, Inc.",6459679,"$6,459,679",Nano Cap,Yahoo Finance
FCUV,Focus Universal Inc.,6373105,"$6,373,105",Nano Cap,Yahoo Finance
MSS,Maison Solutions Inc.,6357872,"$6,357,872",Nano Cap,Yahoo Finance
TWG,Top Wealth Group Holding Limite,6337448,"$6,337,448",Nano Cap,Yahoo Finance
VIVS,"VivoSim Labs, Inc.",6337348,"$6,337,348",Nano Cap,Yahoo Finance
CETY,"Clean Energy Technologies, Inc.",6323242,"$6,323,242",Nano Cap,Yahoo Finance
PPBT,Purple Biotech Ltd.,6293996,"$6,293,996",Nano Cap,Yahoo Finance
HXHX,Haoxin Holdings Limited,6257625,"$6,257,625",Nano Cap,Yahoo Finance
FMFC,Kandal M Venture Limited,6223830,"$6,223,830",Nano Cap,Yahoo Finance
SNTG,Sentage Holdings Inc.,6199768,"$6,199,768",Nano Cap,Yahoo Finance
ADVB,Advanced Biomed Inc.,6141432,"$6,141,432",Nano Cap,Yahoo Finance
TCRT,"Alaunos Therapeutics, Inc.",6136414,"$6,136,414",Nano Cap,Yahoo Finance
WAI,Top KingWin Ltd,6110746,"$6,110,746",Nano Cap,Yahoo Finance
WHLRP,Wheeler Real Estate Investment ,6106991,"$6,106,991",Nano Cap,Yahoo Finance
RIME,"Algorhythm Holdings, Inc.",6103588,"$6,103,588",Nano Cap,Yahoo Finance
SBFM,Sunshine Biopharma Inc.,6034312,"$6,034,312",Nano Cap,Yahoo Finance
RMSG,Real Messenger Corporation,6033735,"$6,033,735",Nano Cap,Yahoo Finance
LUCY,"Innovative Eyewear, Inc.",5992205,"$5,992,205",Nano Cap,Yahoo Finance
DTCK,Davis Commodities Limited,5987953,"$5,987,953",Nano Cap,Yahoo Finance
MEGL,Magic Empire Global Limited,5975580,"$5,975,580",Nano Cap,Yahoo Finance
STAI,ScanTech AI Systems Inc.,5973438,"$5,973,438",Nano Cap,Yahoo Finance
ADIL,"Adial Pharmaceuticals, Inc",5964207,"$5,964,207",Nano Cap,Yahoo Finance
PCSA,"Processa Pharmaceuticals, Inc.",5947641,"$5,947,641",Nano Cap,Yahoo Finance
VS,Versus Systems Inc.,5931030,"$5,931,030",Nano Cap,Yahoo Finance
CHR,"Cheer Holding, Inc.",5904672,"$5,904,672",Nano Cap,Yahoo Finance
RDHL,Redhill Biopharma Ltd.,5879817,"$5,879,817",Nano Cap,Yahoo Finance
EDHL,Everbright Digital Holding Limi,5867866,"$5,867,866",Nano Cap,Yahoo Finance
LGCL,Lucas GC Limited,5864900,"$5,864,900",Nano Cap,Yahoo Finance
IPDN,"Professional Diversity Network,",5858356,"$5,858,356",Nano Cap,Yahoo Finance
HUBC,Hub Cyber Security Ltd.,5765058,"$5,765,058",Nano Cap,Yahoo Finance
BNBX,BNB Plus Corp.,5718858,"$5,718,858",Nano Cap,Yahoo Finance
BIAF,"bioAffinity Technologies, Inc.",5713360,"$5,713,360",Nano Cap,Yahoo Finance
OFAL,OFA Group,5682333,"$5,682,333",Nano Cap,Yahoo Finance
CNEY,CN Energy Group Inc.,5679993,"$5,679,993",Nano Cap,Yahoo Finance
KITT,"Nauticus Robotics, Inc.",5657502,"$5,657,502",Nano Cap,Yahoo Finance
ELPW,Elong Power Holding Limited,5635982,"$5,635,982",Nano Cap,Yahoo Finance
SLXN,Silexion Therapeutics Corp,5627955,"$5,627,955",Nano Cap,Yahoo Finance
SKK,SKK Holdings Limited,5608125,"$5,608,125",Nano Cap,Yahoo Finance
PAVS,Paranovus Entertainment Technol,5602925,"$5,602,925",Nano Cap,Yahoo Finance
ACXP,"Acurx Pharmaceuticals, Inc.",5588509,"$5,588,509",Nano Cap,Yahoo Finance
IVDA,"Iveda Solutions, Inc.",5579875,"$5,579,875",Nano Cap,Yahoo Finance
ASTC,Astrotech Corporation,5523112,"$5,523,112",Nano Cap,Yahoo Finance
GIBO,GIBO Holdings Limited,5512795,"$5,512,795",Nano Cap,Yahoo Finance
NCPL,Netcapital Inc.,5462922,"$5,462,922",Nano Cap,Yahoo Finance
SNOA,"Sonoma Pharmaceuticals, Inc.",5460454,"$5,460,454",Nano Cap,Yahoo Finance
EEIQ,EpicQuest Education Group Inter,5437382,"$5,437,382",Nano Cap,Yahoo Finance
STFS,Star Fashion Culture Holdings L,5371875,"$5,371,875",Nano Cap,Yahoo Finance
LXEH,"Lixiang Education Holding Co., ",5366667,"$5,366,667",Nano Cap,Yahoo Finance
NDRA,ENDRA Life Sciences Inc.,5359600,"$5,359,600",Nano Cap,Yahoo Finance
AIHS,Senmiao Technology Limited,5355050,"$5,355,050",Nano Cap,Yahoo Finance
GP,GreenPower Motor Company Inc.,5331080,"$5,331,080",Nano Cap,Yahoo Finance
NCI,Neo-Concept International Group,5283223,"$5,283,223",Nano Cap,Yahoo Finance
YDKG,Yueda Digital Holding,5263451,"$5,263,451",Nano Cap,Yahoo Finance
CYCN,"Cyclerion Therapeutics, Inc.",5252572,"$5,252,572",Nano Cap,Yahoo Finance
APRE,"Aprea Therapeutics, Inc.",5250973,"$5,250,973",Nano Cap,Yahoo Finance
SMTK,"SmartKem, Inc.",5241477,"$5,241,477",Nano Cap,Yahoo Finance
LCFY,Locafy Limited,5235250,"$5,235,250",Nano Cap,Yahoo Finance
MASK,3 E Network Technology Group Lt,5227836,"$5,227,836",Nano Cap,Yahoo Finance
KIDZ,"Classover Holdings, Inc.",5226028,"$5,226,028",Nano Cap,Yahoo Finance
CHNR,"China Natural Resources, Inc.",5220292,"$5,220,292",Nano Cap,Yahoo Finance
ABP,"Abpro Holdings, Inc",5215253,"$5,215,253",Nano Cap,Yahoo Finance
XBIO,"Xenetic Biosciences, Inc.",5154876,"$5,154,876",Nano Cap,Yahoo Finance
BIYA,Baiya International Group Inc.,5119912,"$5,119,912",Nano Cap,Yahoo Finance
LMFA,"LM Funding America, Inc.",5098582,"$5,098,582",Nano Cap,Yahoo Finance
VSME,VS Media Holdings Limited,5061257,"$5,061,257",Nano Cap,Yahoo Finance
ULY,Urgent.ly Inc.,5061083,"$5,061,083",Nano Cap,Yahoo Finance
CAPS,Capstone Holding Corp.,5052664,"$5,052,664",Nano Cap,Yahoo Finance
TANH,Tantech Holdings Ltd.,5004764,"$5,004,764",Nano Cap,Yahoo Finance
NCNA,NuCana plc,4922843,"$4,922,843",Nano Cap,Yahoo Finance
BZAIW,"Blaize Holdings, Inc. Warrants",4852064,"$4,852,064",Nano Cap,Yahoo Finance
GOVX,"GeoVax Labs, Inc.",4850014,"$4,850,014",Nano Cap,Yahoo Finance
TWAV,"TaoWeave, Inc.",4842888,"$4,842,888",Nano Cap,Yahoo Finance
SDOT,Sadot Group Inc.,4802148,"$4,802,148",Nano Cap,Yahoo Finance
BAOS,Baosheng Media Group Holdings L,4772254,"$4,772,254",Nano Cap,Yahoo Finance
MIGI,Mawson Infrastructure Group Inc,4710231,"$4,710,231",Nano Cap,Yahoo Finance
SXTP,"60 Degrees Pharmaceuticals, Inc",4685382,"$4,685,382",Nano Cap,Yahoo Finance
JWEL,Jowell Global Ltd.,4666087,"$4,666,087",Nano Cap,Yahoo Finance
ICON,Icon Energy Corp.,4640669,"$4,640,669",Nano Cap,Yahoo Finance
VSTD,Vestand Inc.,4618943,"$4,618,943",Nano Cap,Yahoo Finance
NISN,NiSun Intl Enterprise Developme,4606423,"$4,606,423",Nano Cap,Yahoo Finance
DCOY,Decoy Therapeutics Inc.,4595969,"$4,595,969",Nano Cap,Yahoo Finance
IPW,iPower Inc.,4551382,"$4,551,382",Nano Cap,Yahoo Finance
FRSX,Foresight Autonomous Holdings L,4548061,"$4,548,061",Nano Cap,Yahoo Finance
INDP,"Indaptus Therapeutics, Inc.",4507073,"$4,507,073",Nano Cap,Yahoo Finance
PASW,"Ping An Biomedical Co., Ltd.",4448500,"$4,448,500",Nano Cap,Yahoo Finance
CDTG,CDT Environmental Technology In,4416047,"$4,416,047",Nano Cap,Yahoo Finance
GLXG,Galaxy Payroll Group Limited,4409460,"$4,409,460",Nano Cap,Yahoo Finance
RKDA,"Arcadia Biosciences, Inc.",4385247,"$4,385,247",Nano Cap,Yahoo Finance
BYAH,Park Ha Biological Technology C,4354028,"$4,354,028",Nano Cap,Yahoo Finance
DEVS,DevvStream Corp.,4353294,"$4,353,294",Nano Cap,Yahoo Finance
SILO,"Silo Pharma, Inc.",4352411,"$4,352,411",Nano Cap,Yahoo Finance
HIHO,Highway Holdings Limited,4325716,"$4,325,716",Nano Cap,Yahoo Finance
WXM,WF International Limited,4287068,"$4,287,068",Nano Cap,Yahoo Finance
UK,Ucommune International Ltd,4237187,"$4,237,187",Nano Cap,Yahoo Finance
BTOG,Bit Origin Limited,4141207,"$4,141,207",Nano Cap,Yahoo Finance
GRI,"GRI Bio, Inc.",4132782,"$4,132,782",Nano Cap,Yahoo Finance
FCHL,Fitness Champs Holdings Limited,4127600,"$4,127,600",Nano Cap,Yahoo Finance
GNPX,"Genprex, Inc.",4063284,"$4,063,284",Nano Cap,Yahoo Finance
GWAV,"Greenwave Technology Solutions,",4048599,"$4,048,599",Nano Cap,Yahoo Finance
ENVB,"Enveric Biosciences, Inc.",4045875,"$4,045,875",Nano Cap,Yahoo Finance
ELAB,PMGC Holdings Inc.,3972413,"$3,972,413",Nano Cap,Yahoo Finance
ATXG,Addentax Group Corp.,3936357,"$3,936,357",Nano Cap,Yahoo Finance
POLA,"Polar Power, Inc.",3936160,"$3,936,160",Nano Cap,Yahoo Finance
DFSC,DEFSEC Technologies Inc.,3900107,"$3,900,107",Nano Cap,Yahoo Finance
MLEC,Moolec Science SA,3899253,"$3,899,253",Nano Cap,Yahoo Finance
FAT,FAT Brands Inc.,3895769,"$3,895,769",Nano Cap,Yahoo Finance
AGMH,AGM Group Holdings Inc.,3862205,"$3,862,205",Nano Cap,Yahoo Finance
SGLY,Singularity Future Technology L,3844399,"$3,844,399",Nano Cap,Yahoo Finance
HCWB,HCW Biologics Inc.,3804583,"$3,804,583",Nano Cap,Yahoo Finance
ASNS,"Actelis Networks, Inc.",3787444,"$3,787,444",Nano Cap,Yahoo Finance
SQFT,"Presidio Property Trust, Inc.",3712875,"$3,712,875",Nano Cap,Yahoo Finance
SBLX,"StableX Technologies, Inc.",3688252,"$3,688,252",Nano Cap,Yahoo Finance
XXII,"22nd Century Group, Inc",3673281,"$3,673,281",Nano Cap,Yahoo Finance
ATPC,Agape ATP Corporation,3671981,"$3,671,981",Nano Cap,Yahoo Finance
CTNT,Cheetah Net Supply Chain Servic,3657888,"$3,657,888",Nano Cap,Yahoo Finance
GLMD,Galmed Pharmaceuticals Ltd.,3645881,"$3,645,881",Nano Cap,Yahoo Finance
CNET,ZW Data Action Technologies Inc,3622074,"$3,622,074",Nano Cap,Yahoo Finance
AQB,"AquaBounty Technologies, Inc.",3617889,"$3,617,889",Nano Cap,Yahoo Finance
GIPR,Generation Income Properties In,3605880,"$3,605,880",Nano Cap,Yahoo Finance
LYRA,"Lyra Therapeutics, Inc.",3585261,"$3,585,261",Nano Cap,Yahoo Finance
NUWE,"Nuwellis, Inc.",3475260,"$3,475,260",Nano Cap,Yahoo Finance
SHPH,Shuttle Pharmaceuticals Holding,3443568,"$3,443,568",Nano Cap,Yahoo Finance
ISPC,iSpecimen Inc.,3423103,"$3,423,103",Nano Cap,Yahoo Finance
XRTX,XORTX Therapeutics Inc.,3411487,"$3,411,487",Nano Cap,Yahoo Finance
ONFO,Onfolio Holdings Inc.,3360496,"$3,360,496",Nano Cap,Yahoo Finance
SPRC,SciSparc Ltd.,3349885,"$3,349,885",Nano Cap,Yahoo Finance
MEHA,"Functional Brands, Inc.",3346322,"$3,346,322",Nano Cap,Yahoo Finance
CMND,Clearmind Medicine Inc.,3344641,"$3,344,641",Nano Cap,Yahoo Finance
BGMS,"Bio Green Med Solution, Inc.",3320101,"$3,320,101",Nano Cap,Yahoo Finance
TIRX,TIAN RUIXIANG Holdings Ltd,3312306,"$3,312,306",Nano Cap,Yahoo Finance
VEEE,Twin Vee PowerCats Co.,3311202,"$3,311,202",Nano Cap,Yahoo Finance
ARTL,"Artelo Biosciences, Inc.",3290556,"$3,290,556",Nano Cap,Yahoo Finance
TRUG,"TruGolf Holdings, Inc.",3221592,"$3,221,592",Nano Cap,Yahoo Finance
NITO,"N2OFF, Inc.",3174074,"$3,174,074",Nano Cap,Yahoo Finance
SCNI,Scinai Immunotherapeutics Ltd.,3155802,"$3,155,802",Nano Cap,Yahoo Finance
SHFS,"SHF Holdings, Inc.",3142697,"$3,142,697",Nano Cap,Yahoo Finance
SUNE,"SUNation Energy, Inc.",3122503,"$3,122,503",Nano Cap,Yahoo Finance
VMAR,Vision Marine Technologies Inc.,3119655,"$3,119,655",Nano Cap,Yahoo Finance
CNSP,"CNS Pharmaceuticals, Inc.",3108483,"$3,108,483",Nano Cap,Yahoo Finance
INM,InMed Pharmaceuticals Inc.,3084604,"$3,084,604",Nano Cap,Yahoo Finance
CREV,Carbon Revolution Public Limite,3084504,"$3,084,504",Nano Cap,Yahoo Finance
ACON,"Aclarion, Inc.",3036588,"$3,036,588",Nano Cap,Yahoo Finance
IBG,Innovation Beverage Group Limit,3033068,"$3,033,068",Nano Cap,Yahoo Finance
DRCT,"Direct Digital Holdings, Inc.",3014252,"$3,014,252",Nano Cap,Yahoo Finance
FTEL,Fitell Corporation,3008791,"$3,008,791",Nano Cap,Yahoo Finance
WBUY,WEBUY GLOBAL LTD.,2981366,"$2,981,366",Nano Cap,Yahoo Finance
OCG,Oriental Culture Holding LTD,2972303,"$2,972,303",Nano Cap,Yahoo Finance
JEM,707 Cayman Holdings Limited,2965440,"$2,965,440",Nano Cap,Yahoo Finance
JFBR,Jeffs' Brands Ltd,2961195,"$2,961,195",Nano Cap,Yahoo Finance
PPCB,"Propanc Biopharma, Inc.",2931464,"$2,931,464",Nano Cap,Yahoo Finance
BBLG,Bone Biologics Corp,2926273,"$2,926,273",Nano Cap,Yahoo Finance
AUUD,Auddia Inc.,2915337,"$2,915,337",Nano Cap,Yahoo Finance
AIXI,XIAO-I Corporation,2896829,"$2,896,829",Nano Cap,Yahoo Finance
RUBI,Rubico Inc.,2865205,"$2,865,205",Nano Cap,Yahoo Finance
DMAAR,Drugs Made In America Acquisiti,2853960,"$2,853,960",Nano Cap,Yahoo Finance
WORX,SCWorx Corp.,2848830,"$2,848,830",Nano Cap,Yahoo Finance
CCTG,CCSC Technology International H,2813412,"$2,813,412",Nano Cap,Yahoo Finance
ALBT,Avalon GloboCare Corp.,2807299,"$2,807,299",Nano Cap,Yahoo Finance
AMIX,"Autonomix Medical, Inc.",2796228,"$2,796,228",Nano Cap,Yahoo Finance
CMCT,Creative Media,2789003,"$2,789,003",Nano Cap,Yahoo Finance
RETO,"ReTo Eco-Solutions, Inc.",2787942,"$2,787,942",Nano Cap,Yahoo Finance
REVB,"Revelation Biosciences, Inc.",2784344,"$2,784,344",Nano Cap,Yahoo Finance
TIVC,"Tivic Health Systems, Inc.",2778355,"$2,778,355",Nano Cap,Yahoo Finance
HCTI,"Healthcare Triangle, Inc.",2766068,"$2,766,068",Nano Cap,Yahoo Finance
MYSZ,"My Size, Inc.",2686077,"$2,686,077",Nano Cap,Yahoo Finance
MACIW,Melar Acquisition Corp. I Warra,2673750,"$2,673,750",Nano Cap,Yahoo Finance
JAGX,"Jaguar Health, Inc.",2672954,"$2,672,954",Nano Cap,Yahoo Finance
MNDR,Mobile-health Network Solutions,2657640,"$2,657,640",Nano Cap,Yahoo Finance
CDIO,Cardio Diagnostics Holdings Inc,2647775,"$2,647,775",Nano Cap,Yahoo Finance
FGL,Founder Group Limited,2640479,"$2,640,479",Nano Cap,Yahoo Finance
PRFX,PRF Technologies Ltd.,2635023,"$2,635,023",Nano Cap,Yahoo Finance
FEED,"ENvue Medical, Inc.",2633424,"$2,633,424",Nano Cap,Yahoo Finance
NVVE,Nuvve Holding Corp.,2622009,"$2,622,009",Nano Cap,Yahoo Finance
VERO,Venus Concept Inc.,2602772,"$2,602,772",Nano Cap,Yahoo Finance
VSA,VisionSys AI Inc.,2601097,"$2,601,097",Nano Cap,Yahoo Finance
ENSC,"Ensysce Biosciences, Inc.",2578207,"$2,578,207",Nano Cap,Yahoo Finance
CDT,CDT Equity Inc.,2556874,"$2,556,874",Nano Cap,Yahoo Finance
MTEN,Mingteng International Corporat,2532402,"$2,532,402",Nano Cap,Yahoo Finance
IMTE,Integrated Media Technology Lim,2511809,"$2,511,809",Nano Cap,Yahoo Finance
SOBR,"SOBR Safe, Inc.",2508696,"$2,508,696",Nano Cap,Yahoo Finance
TRNR,Interactive Strength Inc.,2505719,"$2,505,719",Nano Cap,Yahoo Finance
GVH,Globavend Holdings Limited - Or,2497777,"$2,497,777",Nano Cap,Yahoo Finance
UPC,Universe Pharmaceuticals Inc,2484320,"$2,484,320",Nano Cap,Yahoo Finance
